charge_id,invoice_id,customer_id,amount,status,created
ch_000451,in_000464,cus_000035,9,succeeded,2025-03-14
ch_000452,in_000465,cus_000037,9,succeeded,2025-03-23
ch_000453,in_000466,cus_000038,99,succeeded,2025-03-06
ch_000454,in_000467,cus_000039,29,succeeded,2025-03-11
ch_000455,in_000468,cus_000041,29,succeeded,2025-03-27
ch_000456,in_000469,cus_000042,99,succeeded,2025-03-19
ch_000457,in_000470,cus_000043,290,succeeded,2025-03-10
ch_000458,in_000471,cus_000045,29,succeeded,2025-03-25
ch_000459,in_000472,cus_000046,299,succeeded,2025-03-04
ch_000460,in_000473,cus_000048,990,succeeded,2025-03-08
ch_000461,in_000474,cus_000049,299,succeeded,2025-03-29
ch_000462,in_000475,cus_000050,29,succeeded,2025-03-21
ch_000463,in_000476,cus_000051,299,succeeded,2025-03-29
ch_000464,in_000477,cus_000052,90,succeeded,2025-03-10
ch_000465,in_000478,cus_000053,29,succeeded,2025-03-07
ch_000466,in_000479,cus_000058,99,succeeded,2025-03-21
ch_000467,in_000480,cus_000059,9,succeeded,2025-03-05
ch_000468,in_000481,cus_000060,29,succeeded,2025-03-03
ch_000469,in_000482,cus_000062,29,succeeded,2025-03-15
ch_000470,in_000483,cus_000063,9,succeeded,2025-03-22
ch_000471,in_000484,cus_000064,9,succeeded,2025-03-04
ch_000472,in_000485,cus_000065,9,succeeded,2025-03-24
ch_000473,in_000486,cus_000066,29,succeeded,2025-03-24
ch_000474,in_000487,cus_000067,29,succeeded,2025-03-11
ch_000475,in_000488,cus_000068,99,succeeded,2025-03-16
ch_000476,in_000489,cus_000069,9,succeeded,2025-03-05
ch_000477,in_000490,cus_000070,9,succeeded,2025-03-25
ch_000478,in_000491,cus_000071,290,succeeded,2025-03-01
ch_000479,in_000492,cus_000072,290,succeeded,2025-03-05
ch_000480,in_000493,cus_000073,9,succeeded,2025-03-09
ch_000481,in_000494,cus_000074,9,succeeded,2025-03-20
ch_000482,in_000495,cus_000075,29,succeeded,2025-03-26
ch_000483,in_000496,cus_000076,29,succeeded,2025-03-30
ch_000484,in_000497,cus_000077,90,succeeded,2025-03-26
ch_000485,in_000498,cus_000080,990,succeeded,2025-03-01
ch_000486,in_000499,cus_000081,9,succeeded,2025-03-19
ch_000487,in_000500,cus_000082,9,succeeded,2025-03-13
ch_000488,in_000501,cus_000083,90,succeeded,2025-03-10
ch_000489,in_000502,cus_000084,9,succeeded,2025-03-03
ch_000490,in_000503,cus_000086,9,succeeded,2025-03-29
ch_000491,in_000504,cus_000087,9,succeeded,2025-03-18
ch_000492,in_000505,cus_000088,290,succeeded,2025-03-30
ch_000493,in_000506,cus_000089,9,succeeded,2025-03-15
ch_000494,in_000507,cus_000090,299,succeeded,2025-03-23
ch_000495,in_000508,cus_000091,99,succeeded,2025-03-29
ch_000496,in_000509,cus_000092,290,succeeded,2025-03-24
ch_000497,in_000510,cus_000093,290,succeeded,2025-03-16
ch_000498,in_000511,cus_000094,290,succeeded,2025-03-03
ch_000499,in_000512,cus_000095,29,succeeded,2025-03-09
ch_000500,in_000513,cus_000098,290,succeeded,2025-03-07
ch_000501,in_000514,cus_000099,29,succeeded,2025-03-08
ch_000502,in_000515,cus_000102,299,succeeded,2025-03-07
ch_000503,in_000516,cus_000105,90,succeeded,2025-03-10
ch_000504,in_000517,cus_000106,299,succeeded,2025-03-18
ch_000505,in_000518,cus_000107,9,succeeded,2025-03-04
ch_000506,in_000519,cus_000108,9,succeeded,2025-03-15
ch_000507,in_000520,cus_000110,299,succeeded,2025-03-31
ch_000508,in_000521,cus_000111,9,succeeded,2025-03-21
ch_000509,in_000522,cus_000112,90,succeeded,2025-03-11
ch_000510,in_000523,cus_000113,29,succeeded,2025-03-24
ch_000511,in_000524,cus_000114,90,succeeded,2025-03-10
ch_000512,in_000525,cus_000115,9,succeeded,2025-03-10
ch_000513,in_000526,cus_000117,9,succeeded,2025-03-07
ch_000514,in_000527,cus_000118,29,succeeded,2025-03-11
ch_000515,in_000528,cus_000119,9,succeeded,2025-03-19
ch_000516,in_000529,cus_000120,299,succeeded,2025-03-18
ch_000517,in_000530,cus_000122,299,succeeded,2025-03-25
ch_000518,in_000531,cus_000123,90,succeeded,2025-03-20
ch_000519,in_000532,cus_000125,9,succeeded,2025-03-03
ch_000520,in_000533,cus_000126,9,succeeded,2025-03-31
ch_000521,in_000534,cus_000127,29,succeeded,2025-03-16
ch_000522,in_000535,cus_000128,99,succeeded,2025-03-31
ch_000523,in_000536,cus_000129,9,succeeded,2025-03-09
ch_000524,in_000537,cus_000130,99,succeeded,2025-03-18
ch_000525,in_000538,cus_000131,9,succeeded,2025-03-31
ch_000526,in_000539,cus_000132,99,succeeded,2025-03-05
ch_000527,in_000540,cus_000133,90,succeeded,2025-03-02
ch_000528,in_000541,cus_000135,29,succeeded,2025-03-09
ch_000529,in_000542,cus_000136,9,succeeded,2025-03-29
ch_000530,in_000543,cus_000137,9,succeeded,2025-03-05
ch_000531,in_000544,cus_000138,9,succeeded,2025-03-16
ch_000532,in_000545,cus_000140,290,succeeded,2025-03-17
ch_000533,in_000546,cus_000141,299,succeeded,2025-03-21
ch_000534,in_000547,cus_000142,9,succeeded,2025-03-31
ch_000535,in_000548,cus_000143,299,succeeded,2025-03-22
ch_000536,in_000549,cus_000144,90,succeeded,2025-03-21
ch_000537,in_000550,cus_000145,9,succeeded,2025-03-22
ch_000538,in_000551,cus_000146,99,succeeded,2025-03-03
ch_000539,in_000552,cus_000147,29,succeeded,2025-03-31
ch_000540,in_000553,cus_000148,9,succeeded,2025-03-31
ch_000541,in_000554,cus_000150,29,succeeded,2025-03-01
ch_000542,in_000555,cus_000151,99,succeeded,2025-03-10
ch_000543,in_000556,cus_000152,29,succeeded,2025-03-03
ch_000544,in_000557,cus_000153,99,succeeded,2025-03-01
ch_000545,in_000558,cus_000154,99,succeeded,2025-03-09
ch_000546,in_000559,cus_000155,290,succeeded,2025-03-06
ch_000547,in_000560,cus_000156,290,succeeded,2025-03-08
ch_000548,in_000561,cus_000157,299,succeeded,2025-03-16
ch_000549,in_000562,cus_000159,29,succeeded,2025-03-25
ch_000550,in_000563,cus_000160,9,succeeded,2025-03-28
ch_000551,in_000564,cus_000161,29,succeeded,2025-03-17
ch_000552,in_000565,cus_000162,9,succeeded,2025-03-10
ch_000553,in_000566,cus_000163,9,succeeded,2025-03-10
ch_000554,in_000567,cus_000164,29,succeeded,2025-03-30
ch_000555,in_000568,cus_000165,29,succeeded,2025-03-08
ch_000556,in_000569,cus_000168,299,succeeded,2025-03-25
ch_000557,in_000570,cus_000169,90,succeeded,2025-03-27
ch_000558,in_000571,cus_000170,9,succeeded,2025-03-03
ch_000559,in_000572,cus_000172,99,succeeded,2025-03-08
ch_000560,in_000573,cus_000173,9,succeeded,2025-03-30
ch_000561,in_000574,cus_000174,9,succeeded,2025-03-14
ch_000562,in_000575,cus_000175,29,succeeded,2025-03-27
ch_000563,in_000576,cus_000176,29,succeeded,2025-03-03
ch_000564,in_000577,cus_000178,299,succeeded,2025-03-27
ch_000565,in_000578,cus_000179,29,succeeded,2025-03-12
ch_000566,in_000579,cus_000180,29,succeeded,2025-03-17
ch_000567,in_000580,cus_000181,29,succeeded,2025-03-24
ch_000568,in_000581,cus_000182,9,succeeded,2025-03-29
ch_000569,in_000582,cus_000183,29,succeeded,2025-03-22
ch_000570,in_000583,cus_000184,9,succeeded,2025-03-03
ch_000571,in_000584,cus_000185,9,succeeded,2025-03-12
ch_000572,in_000585,cus_000187,29,succeeded,2025-03-12
ch_000573,in_000586,cus_000189,99,succeeded,2025-03-21
ch_000574,in_000587,cus_000190,90,succeeded,2025-03-24
ch_000575,in_000588,cus_000191,9,succeeded,2025-03-10
ch_000576,in_000589,cus_000193,99,succeeded,2025-03-10
ch_000577,in_000590,cus_000194,9,succeeded,2025-03-11
ch_000578,in_000591,cus_000195,9,succeeded,2025-03-23
ch_000579,in_000592,cus_000196,29,succeeded,2025-03-16
ch_000580,in_000593,cus_000197,9,succeeded,2025-03-17
ch_000581,in_000594,cus_000198,90,succeeded,2025-03-21
ch_000582,in_000595,cus_000200,99,succeeded,2025-03-03
ch_000583,in_000596,cus_000201,290,succeeded,2025-03-03
ch_000584,in_000597,cus_000202,290,succeeded,2025-03-19
ch_000585,in_000598,cus_000205,99,succeeded,2025-03-24
ch_000586,in_000599,cus_000206,29,succeeded,2025-03-05
ch_000587,in_000600,cus_000208,299,succeeded,2025-03-16
ch_000588,in_000601,cus_000209,99,succeeded,2025-03-09
ch_000589,in_000602,cus_000210,299,succeeded,2025-03-20
ch_000590,in_000603,cus_000211,90,succeeded,2025-03-10
ch_000591,in_000604,cus_000212,990,succeeded,2025-03-08
ch_000592,in_000605,cus_000213,9,succeeded,2025-03-04
ch_000593,in_000606,cus_000214,99,succeeded,2025-03-10
ch_000594,in_000607,cus_000215,99,succeeded,2025-03-15
ch_000595,in_000608,cus_000216,299,succeeded,2025-03-19
ch_000596,in_000609,cus_000217,9,succeeded,2025-03-07
ch_000597,in_000611,cus_000220,9,succeeded,2025-03-01
ch_000598,in_000612,cus_000221,99,succeeded,2025-03-28
ch_000599,in_000613,cus_000222,29,succeeded,2025-03-09
ch_000600,in_000614,cus_000223,29,succeeded,2025-03-26
ch_000601,in_000615,cus_000224,99,succeeded,2025-03-03
ch_000602,in_000616,cus_000225,299,succeeded,2025-03-06
ch_000603,in_000617,cus_000226,9,succeeded,2025-03-01
ch_000604,in_000618,cus_000227,99,succeeded,2025-03-08
ch_000605,in_000619,cus_000228,29,succeeded,2025-03-04
ch_000606,in_000620,cus_000229,90,succeeded,2025-03-19
ch_000607,in_000621,cus_000230,9,succeeded,2025-03-02
ch_000608,in_000622,cus_000231,299,succeeded,2025-03-12
ch_000609,in_000623,cus_000232,29,succeeded,2025-03-09
ch_000610,in_000624,cus_000233,99,succeeded,2025-03-18
ch_000611,in_000625,cus_000234,29,succeeded,2025-03-31
ch_000612,in_000626,cus_000235,29,succeeded,2025-03-20
ch_000613,in_000627,cus_000238,9,succeeded,2025-03-28
ch_000614,in_000628,cus_000239,9,succeeded,2025-03-11
ch_000615,in_000629,cus_000240,99,succeeded,2025-03-01
ch_000616,in_000630,cus_000242,99,succeeded,2025-03-28
ch_000617,in_000631,cus_000243,99,succeeded,2025-03-05
ch_000618,in_000632,cus_000244,99,succeeded,2025-03-28
ch_000619,in_000633,cus_000245,29,succeeded,2025-03-19
ch_000620,in_000634,cus_000246,990,succeeded,2025-03-05
ch_000621,in_000635,cus_000247,29,succeeded,2025-03-17
ch_000622,in_000636,cus_000248,290,succeeded,2025-03-30
ch_000623,in_000637,cus_000250,29,succeeded,2025-03-18
ch_000624,in_000638,cus_000252,9,succeeded,2025-03-11
ch_000625,in_000639,cus_000254,29,succeeded,2025-03-30
ch_000626,in_000640,cus_000255,29,succeeded,2025-03-13
ch_000627,in_000641,cus_000256,9,succeeded,2025-03-23
ch_000628,in_000642,cus_000257,9,succeeded,2025-03-02
ch_000629,in_000643,cus_000258,29,succeeded,2025-03-17
ch_000630,in_000644,cus_000259,299,succeeded,2025-03-11
ch_000631,in_000645,cus_000261,9,succeeded,2025-03-31
ch_000632,in_000646,cus_000262,9,succeeded,2025-03-24
ch_000633,in_000647,cus_000263,299,succeeded,2025-03-06
ch_000634,in_000648,cus_000264,99,succeeded,2025-03-27
ch_000635,in_000649,cus_000265,299,succeeded,2025-03-26
ch_000636,in_000650,cus_000266,9,succeeded,2025-03-20
ch_000637,in_000651,cus_000267,990,succeeded,2025-03-17
ch_000638,in_000652,cus_000268,29,succeeded,2025-03-31
ch_000639,in_000653,cus_000269,99,succeeded,2025-03-02
ch_000640,in_000654,cus_000270,29,succeeded,2025-03-20
ch_000641,in_000655,cus_000271,9,succeeded,2025-03-21
ch_000642,in_000656,cus_000272,29,succeeded,2025-03-18
ch_000643,in_000657,cus_000273,9,succeeded,2025-03-04
ch_000644,in_000658,cus_000275,990,succeeded,2025-03-09
ch_000645,in_000659,cus_000276,9,succeeded,2025-03-10
ch_000646,in_000660,cus_000278,990,succeeded,2025-03-24
ch_000647,in_000661,cus_000279,9,succeeded,2025-03-29
ch_000648,in_000662,cus_000280,99,succeeded,2025-03-19
ch_000649,in_000663,cus_000281,9,succeeded,2025-03-19
ch_000650,in_000664,cus_000282,29,succeeded,2025-03-07
ch_000651,in_000665,cus_000283,29,succeeded,2025-03-29
ch_000652,in_000666,cus_000285,99,succeeded,2025-03-18
ch_000653,in_000667,cus_000286,29,succeeded,2025-03-08
ch_000654,in_000668,cus_000287,9,succeeded,2025-03-15
ch_000655,in_000669,cus_000288,9,succeeded,2025-03-07
ch_000656,in_000670,cus_000290,9,succeeded,2025-03-24
ch_000657,in_000671,cus_000291,290,succeeded,2025-03-29
ch_000658,in_000672,cus_000292,29,succeeded,2025-03-05
ch_000659,in_000673,cus_000295,9,succeeded,2025-03-02
ch_000660,in_000674,cus_000296,9,succeeded,2025-03-11
ch_000661,in_000675,cus_000298,9,succeeded,2025-03-15
ch_000662,in_000676,cus_000299,9,succeeded,2025-03-31
ch_000663,in_000678,cus_000301,9,succeeded,2025-03-27
ch_000664,in_000679,cus_000302,9,succeeded,2025-03-03
ch_000665,in_000680,cus_000303,290,succeeded,2025-03-05
ch_000666,in_000681,cus_000304,9,succeeded,2025-03-22
ch_000667,in_000682,cus_000306,9,succeeded,2025-03-08
ch_000668,in_000683,cus_000308,9,succeeded,2025-03-08
ch_000669,in_000684,cus_000310,299,succeeded,2025-03-18
ch_000670,in_000685,cus_000311,29,succeeded,2025-03-23
ch_000671,in_000686,cus_000312,99,succeeded,2025-03-20
ch_000672,in_000687,cus_000314,9,succeeded,2025-03-29
ch_000673,in_000688,cus_000316,9,succeeded,2025-03-10
ch_000674,in_000689,cus_000317,29,succeeded,2025-03-16
ch_000675,in_000690,cus_000318,29,succeeded,2025-03-22
ch_000676,in_000691,cus_000319,29,succeeded,2025-03-14
ch_000677,in_000692,cus_000320,99,succeeded,2025-03-24
ch_000678,in_000693,cus_000321,29,succeeded,2025-03-09
ch_000679,in_000694,cus_000322,29,succeeded,2025-03-14
ch_000680,in_000695,cus_000324,299,succeeded,2025-03-19
ch_000681,in_000696,cus_000326,9,succeeded,2025-03-31
ch_000682,in_000697,cus_000327,29,succeeded,2025-03-13
ch_000683,in_000698,cus_000328,29,succeeded,2025-03-21
ch_000684,in_000699,cus_000329,9,succeeded,2025-03-27
ch_000685,in_000700,cus_000330,9,succeeded,2025-03-13
ch_000686,in_000701,cus_000333,9,succeeded,2025-03-04
ch_000687,in_000702,cus_000335,90,succeeded,2025-03-22
ch_000688,in_000703,cus_000337,290,succeeded,2025-03-07
ch_000689,in_000704,cus_000338,290,succeeded,2025-03-10
ch_000690,in_000705,cus_000340,29,succeeded,2025-03-07
ch_000691,in_000706,cus_000342,99,succeeded,2025-03-27
ch_000692,in_000707,cus_000343,99,succeeded,2025-03-22
ch_000693,in_000708,cus_000344,29,succeeded,2025-03-04
ch_000694,in_000709,cus_000345,29,succeeded,2025-03-13
ch_000695,in_000710,cus_000346,9,succeeded,2025-03-22
ch_000696,in_000711,cus_000347,9,succeeded,2025-03-21
ch_000697,in_000712,cus_000348,9,succeeded,2025-03-23
ch_000698,in_000713,cus_000349,29,succeeded,2025-03-29
ch_000699,in_000714,cus_000350,9,succeeded,2025-03-05
ch_000700,in_000715,cus_000351,9,succeeded,2025-03-03
ch_000701,in_000716,cus_000352,29,succeeded,2025-03-21
ch_000702,in_000717,cus_000354,299,succeeded,2025-03-17
ch_000703,in_000718,cus_000355,99,succeeded,2025-03-29
ch_000704,in_000719,cus_000356,99,succeeded,2025-03-20
ch_000705,in_000720,cus_000357,9,succeeded,2025-03-11
ch_000706,in_000721,cus_000358,29,succeeded,2025-03-05
ch_000707,in_000722,cus_000359,9,succeeded,2025-03-02
ch_000708,in_000723,cus_000360,9,succeeded,2025-03-10
ch_000709,in_000724,cus_000361,9,succeeded,2025-03-03
ch_000710,in_000725,cus_000362,299,succeeded,2025-03-06
ch_000711,in_000726,cus_000363,9,succeeded,2025-03-13
ch_000712,in_000727,cus_000364,990,succeeded,2025-03-26
ch_000713,in_000728,cus_000365,290,succeeded,2025-03-06
ch_000714,in_000729,cus_000366,99,succeeded,2025-03-07
ch_000715,in_000730,cus_000368,99,succeeded,2025-03-03
ch_000716,in_000731,cus_000370,9,succeeded,2025-03-27
ch_000717,in_000732,cus_000371,9,succeeded,2025-03-19
ch_000718,in_000733,cus_000372,9,succeeded,2025-03-03
ch_000719,in_000734,cus_000373,99,succeeded,2025-03-11
ch_000720,in_000735,cus_000374,90,succeeded,2025-03-11
ch_000721,in_000736,cus_000375,299,succeeded,2025-03-14
ch_000722,in_000737,cus_000376,29,succeeded,2025-03-20
ch_000723,in_000738,cus_000377,29,succeeded,2025-03-25
ch_000724,in_000739,cus_000380,29,succeeded,2025-03-29
ch_000725,in_000740,cus_000381,9,succeeded,2025-03-10
ch_000726,in_000741,cus_000382,90,succeeded,2025-03-17
ch_000727,in_000742,cus_000383,290,succeeded,2025-03-07
ch_000728,in_000743,cus_000384,9,succeeded,2025-03-15
ch_000729,in_000744,cus_000385,29,succeeded,2025-03-20
ch_000730,in_000745,cus_000386,9,succeeded,2025-03-04
ch_000731,in_000746,cus_000387,29,succeeded,2025-03-16
ch_000732,in_000748,cus_000389,299,succeeded,2025-03-19
ch_000733,in_000749,cus_000390,9,succeeded,2025-03-25
ch_000734,in_000750,cus_000391,99,succeeded,2025-03-20
ch_000735,in_000751,cus_000393,9,succeeded,2025-03-26
ch_000736,in_000752,cus_000396,290,succeeded,2025-03-12
ch_000737,in_000753,cus_000397,9,succeeded,2025-03-20
ch_000738,in_000754,cus_000398,29,succeeded,2025-03-22
ch_000739,in_000755,cus_000399,99,succeeded,2025-03-04
ch_000740,in_000756,cus_000400,29,succeeded,2025-03-27
ch_000741,in_000757,cus_000402,9,succeeded,2025-03-26
ch_000742,in_000758,cus_000403,290,succeeded,2025-03-22
ch_000743,in_000759,cus_000404,29,succeeded,2025-03-20
ch_000744,in_000760,cus_000405,9,succeeded,2025-03-29
ch_000745,in_000761,cus_000406,9,succeeded,2025-03-08
ch_000746,in_000763,cus_000409,9,succeeded,2025-03-26
ch_000747,in_000764,cus_000410,9,succeeded,2025-03-23
ch_000748,in_000765,cus_000411,90,succeeded,2025-03-19
ch_000749,in_000766,cus_000412,299,succeeded,2025-03-04
ch_000750,in_000767,cus_000413,90,succeeded,2025-03-23
ch_000751,in_000768,cus_000416,29,succeeded,2025-03-21
ch_000752,in_000769,cus_000417,29,succeeded,2025-03-24
ch_000753,in_000770,cus_000418,90,succeeded,2025-03-20
ch_000754,in_000771,cus_000419,29,succeeded,2025-03-12
ch_000755,in_000772,cus_000420,99,succeeded,2025-03-26
ch_000756,in_000773,cus_000421,29,succeeded,2025-03-29
ch_000757,in_000774,cus_000422,9,succeeded,2025-03-17
ch_000758,in_000775,cus_000423,29,succeeded,2025-03-15
ch_000759,in_000776,cus_000424,9,succeeded,2025-03-13
ch_000760,in_000777,cus_000425,9,succeeded,2025-03-07
ch_000761,in_000778,cus_000427,29,succeeded,2025-03-24
ch_000762,in_000779,cus_000428,29,succeeded,2025-03-24
ch_000763,in_000780,cus_000431,290,succeeded,2025-03-14
ch_000764,in_000781,cus_000432,9,succeeded,2025-03-11
ch_000765,in_000782,cus_000433,9,succeeded,2025-03-26
ch_000766,in_000783,cus_000435,9,succeeded,2025-03-22
ch_000767,in_000784,cus_000436,99,succeeded,2025-03-17
ch_000768,in_000785,cus_000437,299,succeeded,2025-03-07
ch_000769,in_000786,cus_000438,99,succeeded,2025-03-28
ch_000770,in_000787,cus_000439,9,succeeded,2025-03-20
ch_000771,in_000788,cus_000440,99,succeeded,2025-03-14
ch_000772,in_000789,cus_000441,99,succeeded,2025-03-11
ch_000773,in_000790,cus_000442,99,succeeded,2025-03-04
ch_000774,in_000791,cus_000443,90,succeeded,2025-03-04
ch_000775,in_000792,cus_000444,290,succeeded,2025-03-15
ch_000776,in_000793,cus_000446,9,succeeded,2025-03-04
ch_000777,in_000794,cus_000447,29,succeeded,2025-03-25
ch_000778,in_000795,cus_000449,9,succeeded,2025-03-24
ch_000779,in_000796,cus_000452,299,succeeded,2025-03-28
ch_000780,in_000797,cus_000453,29,succeeded,2025-03-23
ch_000781,in_000798,cus_000454,9,succeeded,2025-03-29
ch_000782,in_000799,cus_000455,9,succeeded,2025-03-14
ch_000783,in_000800,cus_000456,299,succeeded,2025-03-24
ch_000784,in_000801,cus_000457,29,succeeded,2025-03-23
ch_000785,in_000802,cus_000458,9,succeeded,2025-03-29
ch_000786,in_000803,cus_000459,29,succeeded,2025-03-09
ch_000787,in_000804,cus_000460,29,succeeded,2025-03-20
ch_000788,in_000805,cus_000461,99,succeeded,2025-03-06
ch_000789,in_000806,cus_000463,29,succeeded,2025-03-23
ch_000790,in_000807,cus_000464,29,succeeded,2025-03-13
ch_000791,in_000808,cus_000465,90,succeeded,2025-03-25
ch_000792,in_000809,cus_000466,9,succeeded,2025-03-04
ch_000793,in_000810,cus_000467,990,succeeded,2025-03-16
ch_000794,in_000811,cus_000468,9,succeeded,2025-03-29
ch_000795,in_000812,cus_000469,9,succeeded,2025-03-03
ch_000796,in_000813,cus_000470,299,succeeded,2025-03-13
ch_000797,in_000814,cus_000471,9,succeeded,2025-03-24
ch_000798,in_000815,cus_000472,9,succeeded,2025-03-01
ch_000799,in_000816,cus_000473,90,succeeded,2025-03-11
ch_000800,in_000817,cus_000474,9,succeeded,2025-03-29
ch_000801,in_000818,cus_000476,90,succeeded,2025-03-26
ch_000802,in_000819,cus_000478,29,succeeded,2025-03-28
ch_000803,in_000820,cus_000479,9,succeeded,2025-03-16
ch_000804,in_000821,cus_000481,99,succeeded,2025-03-09
ch_000805,in_000822,cus_000482,29,succeeded,2025-03-06
ch_000806,in_000823,cus_000484,99,succeeded,2025-03-12
